"No.","Time","Source","Destination","Protocol","Length","Info"
"10059","79.816024","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9234912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10061","79.838108","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"10062","79.838190","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9237712 Win=65792 Len=0"
"10063","79.844283","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9237712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10064","79.844539","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9239112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10065","79.844605","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9240512 Win=65792 Len=0"
"10066","79.850333","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9240512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10067","79.850527","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9241912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10068","79.850550","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9243312 Win=65792 Len=0"
"10069","79.850807","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9243312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10071","79.862372","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9244712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10072","79.862430","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9246112 Win=65792 Len=0"
"10073","79.870701","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9246112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10074","79.870970","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9247512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10075","79.871045","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9248912 Win=65792 Len=0"
"10076","79.876561","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9248912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10077","79.876800","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9250312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10078","79.876864","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9251712 Win=65792 Len=0"
"10079","79.877074","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9251712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10080","79.888439","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"10081","79.888679","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9254512 Win=65792 Len=0"
"10082","79.900792","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9254512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10083","79.900792","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9255912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10084","79.900861","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9257312 Win=65792 Len=0"
"10085","79.901044","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9257312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10086","79.901319","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9258712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10087","79.901341","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9260112 Win=65792 Len=0"
"10090","80.026092","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9260112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10091","80.026092","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9261512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10092","80.026092","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9262912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10093","80.026092","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9264312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10094","80.026092","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9265712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10095","80.026168","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9267112 Win=65792 Len=0"
"10096","80.026698","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9267112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10097","80.026698","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9268512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10098","80.026698","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"10099","80.026761","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9271312 Win=65792 Len=0"
"10100","80.026889","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9271312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10101","80.027213","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9272712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10102","80.027272","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9274112 Win=65792 Len=0"
"10103","80.027484","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9274112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10104","80.038161","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9275512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10105","80.038409","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9276912 Win=65792 Len=0"
"10111","80.050505","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9276912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10112","80.056363","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9278312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10113","80.056475","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9279712 Win=65792 Len=0"
"10114","80.056562","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9279712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10115","80.078549","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9281112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10116","80.078664","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9282512 Win=65792 Len=0"
"10118","80.111359","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9282512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10119","80.111522","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9283912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10120","80.111561","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9285312 Win=65792 Len=0"
"10121","80.115312","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"10122","80.124451","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9286712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10123","80.124587","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9288112 Win=65792 Len=0"
"10124","80.142596","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9288112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10125","80.142836","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9289512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10126","80.142886","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9290912 Win=65792 Len=0"
"10127","80.143123","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9290912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10128","80.161630","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9292312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10129","80.161700","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9293712 Win=65792 Len=0"
"10130","80.202273","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9293712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10131","80.202273","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9295112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10132","80.202273","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9296512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10133","80.202273","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9297912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10134","80.202392","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9299312 Win=65792 Len=0"
"10135","80.202484","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9299312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10136","80.202484","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9300712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10137","80.202519","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9302112 Win=65792 Len=0"
"10138","80.202576","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"10139","80.202780","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9303512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10140","80.202841","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9304912 Win=65792 Len=0"
"10141","80.224419","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9304912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10142","80.224419","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9306312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10143","80.224523","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9307712 Win=65792 Len=0"
"10144","80.224627","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9307712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10145","80.224935","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9309112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10146","80.224967","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9310512 Win=65792 Len=0"
"10147","80.225211","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9310512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10148","80.246869","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9311912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10149","80.246936","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9313312 Win=65792 Len=0"
"10150","80.254542","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9313312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10151","80.255675","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9314712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10152","80.255850","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9316112 Win=65792 Len=0"
"10153","80.255919","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9316112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10154","80.255939","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9317512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10155","80.255954","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9318912 Win=65792 Len=0"
"10156","80.291208","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"10157","80.291438","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9320312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10158","80.291471","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9321712 Win=65792 Len=0"
"10159","80.296493","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9321712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10160","80.296778","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9323112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10161","80.296807","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9324512 Win=65792 Len=0"
"10162","80.297049","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9324512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10163","80.302440","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9325912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10164","80.302515","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9327312 Win=65792 Len=0"
"10165","80.302880","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9327312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10166","80.302880","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9328712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10167","80.302895","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9330112 Win=65792 Len=0"
"10168","80.303146","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9330112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10169","80.303426","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9331512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10170","80.303436","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9332912 Win=65792 Len=0"
"10171","80.303696","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9332912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10172","80.308220","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9334312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10173","80.308299","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9335712 Win=65792 Len=0"
"10174","80.308599","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"10175","80.324123","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9337112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10176","80.324216","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9338512 Win=65792 Len=0"
"10177","80.337743","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9338512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10178","80.337743","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9339912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10179","80.337834","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9341312 Win=65792 Len=0"
"10180","80.338222","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9341312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10181","80.338222","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9342712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10182","80.338287","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9344112 Win=65792 Len=0"
"10183","80.338453","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9344112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10184","80.338722","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9345512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10185","80.338768","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9346912 Win=65792 Len=0"
"10186","80.338993","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9346912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10187","80.382097","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9348312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10188","80.382097","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9349712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10189","80.382097","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"10190","80.382097","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9352512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10191","80.382229","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9353912 Win=65792 Len=0"
"10192","80.382401","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9353912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10193","80.382401","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9355312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10194","80.382425","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9356712 Win=65792 Len=0"
"10195","80.382668","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9356712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10196","80.382690","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9358112 Win=65792 Len=0"
"10197","80.382911","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9358112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10198","80.389541","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=9359512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10199","80.389541","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9360912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"10200","80.389657","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=9362312 Win=65792 Len=0"
"10201","80.389727","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=9362312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
